ISIN,event_date,proxy,raw_return,abnormal_return,market_return,broad_shock,event_id
GRS275073005,2019-08-21,median,-0.24761904761904763,-0.2558630302595425,0.0,False,GRS275073005|2019-08-21
GRS275073005,2019-12-16,median,-0.2787878787878788,-0.2797951898941132,-0.0036380954900845364,False,GRS275073005|2019-12-16
GRS275073005,2021-08-13,median,-0.07555555555555549,-0.08259732827631568,0.0,False,GRS275073005|2021-08-13
GRS275073005,2021-10-01,median,-0.06601941747572826,-0.0719542038687302,0.0,False,GRS275073005|2021-10-01
GRS275073005,2021-11-30,median,-0.07066381156316925,-0.0739076759403737,0.0,False,GRS275073005|2021-11-30
GRS275073005,2022-05-16,median,-0.0919037199124727,-0.09310937998864995,0.0,False,GRS275073005|2022-05-16
GRS277023008,2019-08-16,median,-0.07290349768225879,-0.05252065386201735,-0.025197001148753617,False,GRS277023008|2019-08-16
GRS277023008,2019-10-03,median,-0.05693950177935947,-0.052019395209822954,-0.0043290043290042934,False,GRS277023008|2019-10-03
GRS277023008,2020-03-16,median,-0.14201183431952658,-0.07370401261322032,-0.06666666666666654,True,GRS277023008|2020-03-16
GRS282183003,2020-03-11,median,-0.08327825512227371,-0.06869912952322776,-0.009423503325942384,True,GRS282183003|2020-03-11
GRS282183003,2020-04-16,median,-0.0697050938337801,-0.07788031792604591,0.005714285714285783,False,GRS282183003|2020-04-16
GRS284183001,2019-08-16,median,-0.14536741214057514,-0.15083410565414992,-0.025197001148753617,False,GRS284183001|2019-08-16
GRS284183001,2020-03-18,median,-0.29007633587786263,-0.2906587658150118,0.0,True,GRS284183001|2020-03-18
GRS284183001,2020-08-27,median,-0.1065989847715737,-0.10885546616417645,0.0,False,GRS284183001|2020-08-27
GRS284183001,2021-04-15,median,-0.07499999999999996,-0.07728249497851444,0.0,False,GRS284183001|2021-04-15
GRS284183001,2021-05-14,median,-0.14678899082568808,-0.15046358669013432,0.0016000000000000458,False,GRS284183001|2021-05-14
GRS284183001,2021-09-09,median,-0.13385826771653542,-0.13080639296857274,-0.0033222591362125353,False,GRS284183001|2021-09-09
GRS284183001,2021-12-27,median,-0.15625,-0.15833404728138345,0.0,False,GRS284183001|2021-12-27
GRS284183001,2022-07-06,median,-0.17647058823529405,-0.17826989099428,0.0,False,GRS284183001|2022-07-06
GRS289103004,2019-10-01,median,-0.13669064748201432,-0.1454808693601289,0.0,False,GRS289103004|2019-10-01
GRS295003008,2020-03-05,median,-0.12209302325581395,-0.11424599104262836,-0.04880885122410544,True,GRS295003008|2020-03-05
GRS295003008,2020-08-21,median,-0.1223628691983123,-0.12329775109975938,0.0,False,GRS295003008|2020-08-21
GRS295003008,2021-07-05,median,-0.1028368794326241,-0.07801510931002044,-0.01330383480825953,False,GRS295003008|2021-07-05
GRS295003008,2022-05-12,median,-0.09459459459459474,-0.06581284497970512,-0.021333333333333315,False,GRS295003008|2022-05-12
GRS295003008,2022-08-03,median,-0.05932203389830493,-0.061141791152752194,0.0,False,GRS295003008|2022-08-03
GRS298343005,2020-03-23,median,-0.06915887850467273,-0.04171131165929651,-0.021739130434782594,True,GRS298343005|2020-03-23
GRS298343005,2022-11-01,median,-0.05643994211287995,-0.05826399546381554,0.0,False,GRS298343005|2022-11-01
GRS299003004,2019-09-26,median,-0.11475409836065564,-0.11671457873108072,0.0,False,GRS299003004|2019-09-26
GRS299003004,2019-12-23,median,-0.16666666666666663,-0.17864027675009148,0.011834733893557381,False,GRS299003004|2019-12-23
GRS310003009,2019-12-24,median,-0.05707070707070683,-0.04812096256270543,-0.010720945720945674,False,GRS310003009|2019-12-24
GRS310003009,2020-03-11,median,-0.05714285714285716,-0.0483965580670013,-0.009423503325942384,True,GRS310003009|2020-03-11
GRS310003009,2022-03-08,median,-0.12049252418645562,-0.07468187534545201,-0.05290102389078499,True,GRS310003009|2022-03-08
GRS310003009,2022-05-03,median,-0.05982905982905973,-0.04126045829432059,-0.01955803911607812,False,GRS310003009|2022-05-03
GRS314003005,2019-10-08,median,-0.07929104477611948,-0.06481222173086076,-0.004878048780487698,False,GRS314003005|2019-10-08
GRS314003005,2019-11-08,median,-0.08443540183112919,-0.08681576906962907,0.0,False,GRS314003005|2019-11-08
GRS314003005,2020-06-12,median,-0.2098445595854923,-0.2120211914925028,0.0,False,GRS314003005|2020-06-12
GRS314003005,2020-09-23,median,-0.29828326180257514,-0.2984616186685554,0.0,False,GRS314003005|2020-09-23
GRS314003005,2021-04-15,median,-0.12650602409638556,-0.12449615148462216,0.0,False,GRS314003005|2021-04-15
GRS314003005,2022-08-03,median,-0.079113924050633,-0.08129719072801951,0.0,False,GRS314003005|2022-08-03
GRS315003004,2019-08-16,median,-0.14914914914914912,-0.13385122276566336,-0.025197001148753617,False,GRS315003004|2019-08-16
GRS315003004,2020-03-24,median,-0.11392405063291144,-0.14187582487179812,0.024390243902439046,False,GRS315003004|2020-03-24
GRS315003004,2020-10-19,median,-0.10360360360360366,-0.10436788854771968,0.0,False,GRS315003004|2020-10-19
GRS315003004,2021-07-07,median,-0.059171597633136064,-0.06244132042388287,0.0,False,GRS315003004|2021-07-07
GRS316003003,2019-09-23,median,-0.17213114754098358,-0.17418299987438457,0.0,False,GRS316003003|2019-09-23
GRS316003003,2020-03-02,median,-0.12388888888888883,-0.27136274947032935,0.0613983165897366,False,GRS316003003|2020-03-02
GRS316003003,2020-04-01,median,-0.16455696202531644,-0.15142423404004313,-0.01158301158301156,True,GRS316003003|2020-04-01
GRS316003003,2021-12-08,median,-0.10752688172043001,-0.11156203420246051,0.0,False,GRS316003003|2021-12-08
GRS319103008,2020-03-27,median,-0.12080536912751672,-0.11643639862030754,-0.010619469026548756,True,GRS319103008|2020-03-27
GRS319103008,2021-06-10,median,-0.06190476190476191,-0.06921341577169698,0.004794807490344444,False,GRS319103008|2021-06-10
GRS319103008,2022-03-09,median,-0.06481481481481488,-0.07296411434967862,0.026315789473684292,False,GRS319103008|2022-03-09
GRS319103008,2022-05-04,median,-0.05982905982905973,-0.061167023818040914,0.0,False,GRS319103008|2022-05-04
GRS319103008,2022-06-15,median,-0.08130081300813019,-0.08245973414674164,0.0,False,GRS319103008|2022-06-15
GRS319103008,2022-08-24,median,-0.05833333333333335,-0.059279152524352986,0.0,False,GRS319103008|2022-08-24
GRS320313000,2020-03-09,median,-0.1546052631578948,-0.050678886816098695,-0.118,True,GRS320313000|2020-03-09
GRS320313000,2021-11-02,median,-0.05813953488372092,-0.055766596273741066,-0.003558718861209953,False,GRS320313000|2021-11-02
GRS320313000,2022-09-26,median,-0.05362776025236593,-0.05079839915737963,-0.003529411764705892,False,GRS320313000|2022-09-26
GRS323003012,2020-03-17,median,-0.10526315789473684,-0.1449886472714717,0.016666666666666607,True,GRS323003012|2020-03-17
GRS323003012,2020-04-21,median,-0.1329479768786127,-0.13390988465407633,0.0,True,GRS323003012|2020-04-21
GRS323003012,2020-05-29,median,-0.10588235294117643,-0.10531736711817855,0.0,False,GRS323003012|2020-05-29
GRS323003012,2022-02-28,median,-0.10110497237569072,-0.0555707181264596,-0.03157894736842093,False,GRS323003012|2022-02-28
GRS323003012,2022-07-05,median,-0.11629048086359173,-0.08018428379018477,-0.01917892156862744,False,GRS323003012|2022-07-05
GRS326003019,2019-12-24,median,-0.06533333333333335,-0.05803709797071385,-0.010720945720945674,False,GRS326003019|2019-12-24
GRS326003019,2020-02-21,median,-0.06756756756756754,-0.055953161455384384,-0.014735413839891465,False,GRS326003019|2020-02-21
GRS326003019,2020-06-23,median,-0.05862068965517242,-0.06042484738198069,0.0,False,GRS326003019|2020-06-23
GRS326003019,2021-06-29,median,-0.060439560439560336,-0.05816039613501656,-0.006619523219362877,False,GRS326003019|2021-06-29
GRS326003019,2022-03-30,median,-0.05882352941176472,-0.05925705177826587,0.0,False,GRS326003019|2022-03-30
GRS326003019,2022-06-07,median,-0.0641025641025641,-0.06305727680097353,-0.0033444816053511683,False,GRS326003019|2022-06-07
GRS329503007,2020-03-10,median,-0.0802139037433156,-0.16882031932353717,0.034482758620689724,False,GRS329503007|2020-03-10
GRS329503007,2020-08-31,median,-0.17647058823529405,-0.17775121232195987,0.0,False,GRS329503007|2020-08-31
GRS329503007,2022-05-12,median,-0.06756756756756765,-0.056779960058431785,-0.021333333333333315,False,GRS329503007|2022-05-12
GRS329503007,2022-06-16,median,-0.08256880733944949,-0.0696550092273048,-0.020242914979757165,False,GRS329503007|2022-06-16
GRS331043000,2020-02-28,median,-0.053846153846153766,-0.04283553174965825,-0.040956108470785624,False,GRS331043000|2020-02-28
GRS331043000,2020-04-21,median,-0.06451612903225823,-0.06508777292882886,0.0,True,GRS331043000|2020-04-21
GRS331043000,2020-07-09,median,-0.053846153846153766,-0.05448232714883461,0.0,False,GRS331043000|2020-07-09
GRS331043000,2020-08-07,median,-0.054263565891472965,-0.05432230202805756,0.0,False,GRS331043000|2020-08-07
GRS331043000,2021-03-08,median,-0.059701492537313494,-0.05987974300556339,0.0,False,GRS331043000|2021-03-08
GRS331043000,2022-06-07,median,-0.053613053613053685,-0.053110638037014817,-0.0033444816053511683,False,GRS331043000|2022-06-07
GRS331043000,2022-09-14,median,-0.09913793103448276,-0.10087616784457731,0.0,False,GRS331043000|2022-09-14
GRS332073006,2020-06-26,median,-0.16972477064220182,-0.17567760631459492,0.0,False,GRS332073006|2020-06-26
GRS332073006,2022-07-20,median,-0.07553956834532383,-0.08293314841650191,0.002600841726958958,False,GRS332073006|2022-07-20
GRS332073006,2022-08-31,median,-0.084942084942085,-0.08751861464858557,0.0,False,GRS332073006|2022-08-31
GRS337003008,2020-03-05,median,-0.11377245508982037,-0.07155329652486367,-0.04880885122410544,True,GRS337003008|2020-03-05
GRS337003008,2020-05-04,median,-0.1452089489235966,-0.11350274868736215,-0.024630541871921152,True,GRS337003008|2020-05-04
GRS343313003,2019-09-30,median,-0.16575192096597147,-0.16510636164357767,0.0,True,GRS343313003|2019-09-30
GRS343313003,2020-02-25,median,-0.14285714285714302,-0.16083709620673442,0.007005794623349493,False,GRS343313003|2020-02-25
GRS343313003,2020-03-25,median,-0.1580555555555555,-0.12282146659455412,-0.01777777777777778,True,GRS343313003|2020-03-25
GRS343313003,2020-07-09,median,-0.19852941176470595,-0.1983186221542208,0.0,False,GRS343313003|2020-07-09
GRS343313003,2021-06-08,median,-0.15656565656565657,-0.15849949410965966,0.0,False,GRS343313003|2021-06-08
GRS343313003,2021-08-12,median,-0.07058823529411773,-0.07248025423987152,-0.0013679890560873709,False,GRS343313003|2021-08-12
GRS343313003,2021-09-30,median,-0.10000000000000009,-0.10790457894447653,0.0,False,GRS343313003|2021-09-30
GRS345503007,2020-03-11,median,-0.06666666666666665,-0.06437828692628206,-0.009423503325942384,True,GRS345503007|2020-03-11
GRS345503007,2020-06-11,median,-0.05504587155963303,-0.05199724326950533,-0.0065359477124183885,False,GRS345503007|2020-06-11
GRS345503007,2020-09-30,median,-0.05600000000000005,-0.05557056754690194,0.0,False,GRS345503007|2020-09-30
GRS345503007,2020-11-19,median,-0.05833333333333324,-0.057834531570557624,0.0,False,GRS345503007|2020-11-19
GRS345503007,2022-05-12,median,-0.07121661721068251,-0.048697911422623814,-0.021333333333333315,False,GRS345503007|2022-05-12
GRS346003007,2020-05-29,median,-0.13076923076923075,-0.13542592017437843,0.0,False,GRS346003007|2020-05-29
GRS346003007,2020-09-11,median,-0.11602209944751374,-0.11671173355063787,0.0,False,GRS346003007|2020-09-11
GRS346003007,2021-06-07,median,-0.11111111111111105,-0.1117154025565533,0.0,False,GRS346003007|2021-06-07
GRS346003007,2021-11-16,median,-0.07999999999999996,-0.08421793523166926,0.0,False,GRS346003007|2021-11-16
GRS346003007,2022-03-01,median,-0.15555555555555556,-0.12461388995325628,-0.012048192771084487,False,GRS346003007|2022-03-01
GRS350263000,2020-03-17,median,-0.09929078014184389,-0.12504925278790816,0.016666666666666607,True,GRS350263000|2020-03-17
GRS350263000,2020-11-04,median,-0.11999999999999988,-0.12065968361141573,0.0,False,GRS350263000|2020-11-04
GRS350263000,2021-12-09,median,-0.08333333333333337,-0.08551426068284104,0.0,False,GRS350263000|2021-12-09
GRS350263000,2022-03-02,median,-0.11111111111111116,-0.10682335245393065,-0.005390835579514808,False,GRS350263000|2022-03-02
GRS350263000,2022-03-31,median,-0.11111111111111105,-0.1133521869848591,0.0,False,GRS350263000|2022-03-31
GRS350263000,2022-06-02,median,-0.08849557522123885,-0.08550198137874919,-0.0033003300330032292,False,GRS350263000|2022-06-02
GRS350263000,2022-07-01,median,-0.2947368421052631,-0.2954617375232927,0.0,False,GRS350263000|2022-07-01
GRS350263000,2022-10-06,median,-0.11287128712871286,-0.11396827033802544,0.0,False,GRS350263000|2022-10-06
GRS354003006,2020-03-31,median,-0.09166666666666656,-0.09348199094632173,0.0,False,GRS354003006|2020-03-31
GRS354003006,2020-04-28,median,-0.09756097560975596,-0.09918866237421783,0.0,False,GRS354003006|2020-04-28
GRS354003006,2020-09-08,median,-0.09663865546218486,-0.09327538501124932,-0.007194244604316502,False,GRS354003006|2020-09-08
GRS354003006,2020-11-25,median,-0.09665427509293678,-0.09710751327211829,0.0,False,GRS354003006|2020-11-25
GRS354003006,2021-02-12,median,-0.09615384615384615,-0.09723748390781131,0.0,False,GRS354003006|2021-02-12
GRS354003006,2021-11-29,median,-0.16666666666666663,-0.1736889339960367,0.013583880461851994,False,GRS354003006|2021-11-29
GRS354003006,2022-05-06,median,-0.05524861878453047,-0.06521435734550841,-0.01869158878504673,False,GRS354003006|2022-05-06
GRS354003006,2022-08-03,median,-0.06936416184971095,-0.06900791151237262,0.0,False,GRS354003006|2022-08-03
GRS354003006,2022-08-31,median,-0.08187134502923976,-0.08115606679576691,0.0,False,GRS354003006|2022-08-31
GRS359353000,2020-03-11,median,-0.05084745762711873,-0.04164320522100657,-0.009423503325942384,True,GRS359353000|2020-03-11
GRS364253005,2019-10-02,median,-0.196078431372549,-0.21345059506934547,-0.02010050251256279,False,GRS364253005|2019-10-02
GRS364253005,2020-03-09,median,-0.19886363636363635,-0.19712158627247994,-0.118,True,GRS364253005|2020-03-09
GRS364253005,2020-06-26,median,-0.19999999999999996,-0.20244236033718727,0.0,False,GRS364253005|2020-06-26
GRS364253005,2021-04-30,median,-0.1413127413127414,-0.14319413902156997,-0.0018518518518517713,False,GRS364253005|2021-04-30
GRS364253005,2022-08-05,median,-0.059701492537313494,-0.05396241167566512,-0.0048661800486619056,False,GRS364253005|2022-08-05
GRS364253005,2022-10-11,median,-0.05063291139240511,-0.05206995686869711,0.0,False,GRS364253005|2022-10-11
GRS368313003,2019-08-16,median,-0.11330049261083741,-0.08142939416010195,-0.025197001148753617,False,GRS368313003|2019-08-16
GRS368313003,2019-10-08,median,-0.06000000000000005,-0.05393276025824066,-0.004878048780487698,False,GRS368313003|2019-10-08
GRS368313003,2020-05-13,median,-0.07268722466960353,-0.06558793267720293,-0.00666666666666671,False,GRS368313003|2020-05-13
GRS368313003,2021-01-01,median,-0.07085987261146487,-0.060238880505887556,-0.00877192982456143,False,GRS368313003|2021-01-01
GRS368313003,2021-04-30,median,-0.10158730158730156,-0.10008628139720102,-0.0018518518518517713,False,GRS368313003|2021-04-30
GRS368313003,2021-10-28,median,-0.058709677419354844,-0.06233309488720669,-0.00040485829959524544,False,GRS368313003|2021-10-28
GRS372003004,2020-03-09,median,-0.29939393939393943,-0.10466093009141406,-0.118,True,GRS372003004|2020-03-09
GRS372003004,2020-11-23,median,-0.07936507936507942,-0.07963588525107287,0.0,False,GRS372003004|2020-11-23
GRS374003002,2019-08-26,median,-0.25595238095238104,-0.2608955962391599,0.0,False,GRS374003002|2019-08-26
GRS374003002,2020-03-18,median,-0.29824561403508765,-0.30608581105187593,0.0,True,GRS374003002|2020-03-18
GRS374003002,2021-01-13,median,-0.14666666666666672,-0.14707159782573564,0.0,False,GRS374003002|2021-01-13
GRS374003002,2022-04-06,median,-0.08333333333333326,-0.08311473919402439,-0.0031813361611876534,False,GRS374003002|2022-04-06
GRS374003002,2022-05-10,median,-0.09677419354838701,-0.10023404806605556,0.0,False,GRS374003002|2022-05-10
GRS374003002,2022-07-01,median,-0.08750000000000002,-0.09057043326942084,0.0,False,GRS374003002|2022-07-01
GRS374003002,2022-11-14,median,-0.08633093525179847,-0.08900044831811232,0.0,False,GRS374003002|2022-11-14
GRS375183001,2019-10-03,median,-0.29824561403508765,-0.29254156016487476,-0.0043290043290042934,False,GRS375183001|2019-10-03
GRS375183001,2020-03-10,median,-0.17098445595854928,-0.21903014711828514,0.034482758620689724,False,GRS375183001|2020-03-10
GRS375183001,2020-06-11,median,-0.26706231454005935,-0.2625627772485095,-0.0065359477124183885,False,GRS375183001|2020-06-11
GRS375183001,2022-03-07,median,-0.09864864864864864,-0.13864960631743245,0.02200000000000002,False,GRS375183001|2022-03-07
GRS375183001,2022-05-06,median,-0.10427807486631013,-0.08774282716463744,-0.01869158878504673,False,GRS375183001|2022-05-06
GRS379233000,2020-03-16,median,-0.12173913043478257,-0.10485406798456776,-0.06666666666666654,True,GRS379233000|2020-03-16
GRS379233000,2020-06-12,median,-0.07801418439716301,-0.07835962275873663,0.0,False,GRS379233000|2020-06-12
GRS379233000,2020-08-28,median,-0.06923076923076932,-0.06968682029849485,0.0,False,GRS379233000|2020-08-28
GRS384003000,2020-03-12,median,-0.2416666666666667,-0.14894759159978188,-0.07225274725274727,True,GRS384003000|2020-03-12
GRS384003000,2020-07-08,median,-0.10526315789473684,-0.10587202176101405,0.0,False,GRS384003000|2020-07-08
GRS384003000,2020-10-01,median,-0.15577889447236182,-0.15495053030147304,0.0,False,GRS384003000|2020-10-01
GRS384003000,2022-06-29,median,-0.05882352941176472,-0.06092488895210517,0.0,False,GRS384003000|2022-06-29
GRS385113006,2019-12-09,median,-0.06726457399103136,-0.05774406835848115,-0.007874503968253954,False,GRS385113006|2019-12-09
GRS385113006,2020-03-31,median,-0.07804878048780484,-0.08048579652396824,0.0,False,GRS385113006|2020-03-31
GRS385113006,2020-07-13,median,-0.06018518518518512,-0.06182919401938418,0.0,False,GRS385113006|2020-07-13
